diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,tracker_id,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4415.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4416.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4417.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4418.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4419.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4420.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4421.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4422.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4423.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4424.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4425.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4426.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4427.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4428.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4429.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4430.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4431.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4432.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4433.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4434.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4435.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4436.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4437.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4438.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4439.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4440.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4441.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4442.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4443.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4444.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4445.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4446.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4447.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4448.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4449.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4450.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4451.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4452.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4453.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4454.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4455.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4456.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4457.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4458.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4459.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4460.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4461.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4462.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4463.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4464.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4465.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4466.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4467.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4468.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4469.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4470.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4471.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4472.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4473.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4474.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4475.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4476.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4477.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4478.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4479.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4480.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4481.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4482.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4483.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4484.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4485.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4486.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4487.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4488.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4489.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4490.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4491.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4492.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4493.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4494.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4495.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4496.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4497.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4498.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4499.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4500.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4501.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4502.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4503.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4504.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4505.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4506.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4507.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4508.0,44,0.2,0.02,0.78
0.002,200.0,8.37758e-07,0.15,6.8,0.2,0.25,penetrating,200kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4509.0,44,0.2,0.02,0.78
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,penetrating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4511.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4512.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4513.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4514.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4515.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4516.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4517.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4518.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4519.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4520.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4521.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4522.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4523.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4524.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4525.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4526.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4527.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4528.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4529.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4530.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4531.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4532.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4533.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4534.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4535.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4536.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4537.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4538.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4539.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4540.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4541.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4542.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4543.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4544.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4545.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4546.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4547.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4548.0,50,0.25,0.15,0.6
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,4549.0,50,0.25,0.15,0.6
