diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0001,400.0,2.0944e-10,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,25,0.96,0.0,0.04
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
0.0002,400.0,1.67552e-09,0.15,6.8,0.02,1.0,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,97,0.04,0.0,0.96
